m [eV],radius [R_solar],Q [erg/s/cm^3]
11220.184543019654,0.001963144799177116,9.99067578863914e+24
11220.184543019654,0.0019668582573918653,9.990677847914397e+24
11220.184543019654,0.0019710288590302195,9.990680156066024e+24
11220.184543019654,0.0019757128805056065,9.990682742546558e+24
11220.184543019654,0.001980973526111296,9.990685640134587e+24
11220.184543019654,0.0019868817808735935,9.990688885270063e+24
11220.184543019654,0.0019935173683951063,9.990692518412673e+24
11220.184543019654,0.0019998310681834633,9.990695964105362e+24
11220.184543019654,0.0020009698266128233,9.990680915252625e+24
11220.184543019654,0.0020093397159868637,9.99055055001215e+24
11220.184543019654,0.002018739976422692,9.990404784273017e+24
11220.184543019654,0.0020292974512365726,9.990241883902564e+24
11220.184543019654,0.0020411545987280306,9.990059940538972e+24
11220.184543019654,0.0020465691411541203,9.989977208897472e+24
11220.184543019654,0.002054471414454584,9.9898568592317e+24
11220.184543019654,0.0020694275901471564,9.989630346497495e+24
11220.184543019654,0.002086224938397689,9.989377899193034e+24
11220.184543019654,0.0020943995301207457,9.989255780120525e+24
11220.184543019654,0.002105090115836717,9.989096794693689e+24
11220.184543019654,0.0021262776815463677,9.988784082963042e+24
11220.184543019654,0.002143347763611993,9.98853440792513e+24
11220.184543019654,0.002193439966784027,9.987813092306247e+24
11220.184543019654,0.0022447028753643152,9.987091833258967e+24
11220.184543019654,0.0022971638499212905,9.98637063077827e+24
11220.184543019654,0.002350850890467519,9.985649484859227e+24
11220.184543019654,0.0024057926514041636,9.984928395496915e+24
11220.184543019654,0.0024620184568146827,9.984207362686307e+24
11220.184543019654,0.002519558316116015,9.9837499194438e+24
11220.184543019654,0.0025784429400754895,9.98381020881072e+24
11220.184543019654,0.0026387037572021036,9.983870498542727e+24
11220.184543019654,0.00270037293052087,9.983930788639867e+24
11220.184543019654,0.002763483374739198,9.983991079102053e+24
11220.184543019654,0.0028280687738144717,9.98405136992933e+24
11220.184543019654,0.002894163598932196,9.98411166112173e+24
11220.184543019654,0.0029618031269043176,9.984171952679232e+24
11220.184543019654,0.0030310234589975265,9.98425018001878e+24
11220.184543019654,0.0031018615402015957,9.98435074723592e+24
11220.184543019654,0.003174355178948045,9.984451315467365e+24
11220.184543019654,0.003248543067289645,9.984551884713237e+24
11220.184543019654,0.003324464801551537,9.984652454973483e+24
11220.184543019654,0.0034021609034650064,9.984753026248118e+24
11220.184543019654,0.0034816728417951244,9.98485359853715e+24
11220.184543019654,0.003563043054473933,9.975182454238574e+24
11220.184543019654,0.0036463149712508153,9.96265061127256e+24
11220.184543019654,0.0037315330368722895,9.950133489930586e+24
11220.184543019654,0.0038187427348035123,9.93763107416483e+24
11220.184543019654,0.003907990611504186,9.925143347944133e+24
11220.184543019654,0.003999324301271812,9.912670295253456e+24
11220.184543019654,0.0040927925516655575,9.91275028222469e+24
11220.184543019654,0.004188445249524314,9.912922690786435e+24
11220.184543019654,0.004286333447592808,9.91309510235e+24
11220.184543019654,0.004386509391770001,9.913267516915426e+24
11220.184543019654,0.004489026548994309,9.91343993448278e+24
11220.184543019654,0.004593939635780531,9.912202564179713e+24
11220.184543019654,0.004701304647423704,9.91079880352942e+24
11220.184543019654,0.004811178887885514,9.909395263303915e+24
11220.184543019654,0.004923621000379109,9.907991943463434e+24
11220.184543019654,0.005038690998668819,9.907145504779313e+24
11220.184543019654,0.005156450299101276,9.90741079409907e+24
11220.184543019654,0.0052769617533852,9.907676090530012e+24
11220.184543019654,0.005400289682137259,9.907941394072268e+24
11220.184543019654,0.005526499909211933,9.907809129953462e+24
11220.184543019654,0.005655659796833691,9.9061637516339e+24
11220.184543019654,0.00578783828155027,9.904518678615169e+24
11220.184543019654,0.005923105911026183,9.902873910831456e+24
11220.184543019654,0.006061534881696159,9.902122669880192e+24
11220.184543019654,0.0062031990772985586,9.902500660543072e+24
11220.184543019654,0.006348174108309377,9.902878665649684e+24
11220.184543019654,0.006496537352297835,9.903256685200555e+24
11220.184543019654,0.0066483679952251355,9.881545201773238e+24
11220.184543019654,0.006803747073708439,9.859358267899059e+24
11220.184543019654,0.006962757518272498,9.83721786210884e+24
11220.184543019654,0.007125484197612275,9.830562321453866e+24
11220.184543019654,0.007292013963889871,9.828547812080161e+24
11220.184543019654,0.007462435699090192,9.826533767178165e+24
11220.184543019654,0.007636840362459948,9.82451966474057e+24
11220.184543019654,0.007815321039055361,9.822505885096848e+24
11220.184543019654,0.00799797298942449,9.82049257347441e+24
11220.184543019654,0.008184893700450654,9.81834061572436e+24
11220.184543019654,0.008376182937384161,9.816187652172822e+24
11220.184543019654,0.008571942797090032,9.80443082346164e+24
11220.184543019654,0.008772277762540194,9.776005178473882e+24
11220.184543019654,0.008977294758579215,9.74765645971109e+24
11220.184543019654,0.00918710320899333,9.742504864052742e+24
11220.184543019654,0.009401815094913226,9.740196392054932e+24
11220.184543019654,0.009621545014581815,9.737839085021263e+24
11220.184543019654,0.009846410244518685,9.735442024953668e+24
11220.184543019654,0.01007653080211427,9.722958344401816e+24
11220.184543019654,0.010312029509686647,9.69006482230933e+24
11220.184543019654,0.010553032060035605,9.663875223554578e+24
11220.184543019654,0.010799667083528693,9.661391999056234e+24
11220.184543019654,0.01105206621675511,9.658874475199276e+24
11220.184543019654,0.01131036417278419,9.656221362594482e+24
11220.184543019654,0.011574698813065816,9.642731116196623e+24
11220.184543019654,0.011845211221011277,9.601514701889137e+24
11220.184543019654,0.01212204577729375,9.577238130915772e+24
11220.184543019654,0.01240535023690865,9.574529186570658e+24
11220.184543019654,0.012695275808034936,9.54675503396394e+24
11220.184543019654,0.012991977232739538,9.506820758451663e+24
11220.184543019654,0.013295612869567838,9.498763283632392e+24
11220.184543019654,0.013606344778064453,9.493036298768269e+24
11220.184543019654,0.013924338805269335,9.490134098140828e+24
11220.184543019654,0.014249764674235346,9.451930991729487e+24
11220.184543019654,0.014582796074614617,9.414412640806632e+24
11220.184543019654,0.014923610755361947,9.411508175202372e+24
11220.184543019654,0.015272390619604862,9.370442171206055e+24
11220.184543019654,0.01562932182173078,9.336246014771801e+24
11220.184543019654,0.01599459486674326,9.333216851174202e+24
11220.184543019654,0.01636840471194033,9.279247538048509e+24
11220.184543019654,0.016750950870969065,9.254781321086514e+24
11220.184543019654,0.017142437520312102,9.228497979818861e+24
11220.184543019654,0.017543073608262797,9.176199934589281e+24
11220.184543019654,0.017953072966447266,9.167566252016038e+24
11220.184543019654,0.01837265442395284,9.112962178422957e+24
11220.184543019654,0.01880204192412373,9.051807172384293e+24
11220.184543019654,0.019241464644086416,9.019004919734853e+24
11220.184543019654,0.019691157117068404,8.986626247120734e+24
11220.184543019654,0.020151359357575747,8.922222927437767e+24
11220.184543019654,0.020622316989496042,8.871407673347149e+24
11220.184543019654,0.021104281377195337,8.849371482377059e+24
11220.184543019654,0.021597509759678966,8.781394344468857e+24
11220.184543019654,0.02210226538788774,8.72439319933543e+24
11220.184543019654,0.022618817665202975,8.698902588538056e+24
11220.184543019654,0.023147442291235273,8.622253461892765e+24
11220.184543019654,0.023688421408973724,8.568974534600829e+24
11220.184543019654,0.024242043755374195,8.526663799692902e+24
11220.184543019654,0.024808604815467004,8.451514356594982e+24
11220.184543019654,0.025388406980066187,8.370242470230502e+24
11220.184543019654,0.025981759707164747,8.285312400356172e+24
11220.184543019654,0.02658897968710165,8.261345879445964e+24
11220.184543019654,0.02721039101158912,8.173504119019201e+24
11220.184543019654,0.02784632534669022,8.088974901523669e+24
11220.184543019654,0.028497122109839054,8.000942146115346e+24
11220.184543019654,0.029163128650998158,7.909408523839338e+24
11220.184543019654,0.0298447004380497,7.858251474773582e+24
11220.184543019654,0.030542201246519494,7.782655010305629e+24
11220.184543019654,0.03125600335373497,7.687378627069424e+24
11220.184543019654,0.03198648773752091,7.591088148914273e+24
11220.184543019654,0.03273404427953886,7.493493859465645e+24
11220.184543019654,0.03349907197337878,7.395055022538504e+24
11220.184543019654,0.034281979137514025,7.289446912000003e+24
11220.184543019654,0.03508318363323331,7.188863598578491e+24
11220.184543019654,0.035903113087665896,7.087259372309729e+24
11220.184543019654,0.03674220512201924,6.955296567310795e+24
11220.184543019654,0.03760090758515062,6.826509453796878e+24
11220.184543019654,0.03847967879259768,6.718179419804678e+24
11220.184543019654,0.03937898777119531,6.607853139895178e+24
11220.184543019654,0.04029931450940953,6.46941383533322e+24
11220.184543019654,0.04124115021352185,6.340126711165248e+24
11220.184543019654,0.04220499756980092,6.228245152058694e+24
11220.184543019654,0.04319137101280156,6.070640794025503e+24
11220.184543019654,0.04420079699993392,5.957977076896457e+24
11220.184543019654,0.04523381429244985,5.800435402060533e+24
11220.184543019654,0.04629097424299611,5.660973241443055e+24
11220.184543019654,0.04737284108988794,5.529283091209479e+24
11220.184543019654,0.04847999225826024,5.372812435621466e+24
11220.184543019654,0.049613018668256785,5.216182251624808e+24
11220.184543019654,0.050772525050422256,5.081939781545344e+24
11220.184543019654,0.05195913026846533,4.914061843773169e+24
11220.184543019654,0.05317346764956489,4.781062337024252e+24
11220.184543019654,0.05441618532239598,4.6126607231263326e+24
11220.184543019654,0.05568794656305575,4.4571004647722953e+24
11220.184543019654,0.05698943014907402,4.3087959852619917e+24
11220.184543019654,0.058321330721697415,4.142049190009957e+24
11220.184543019654,0.0596843591566404,3.9758387658824687e+24
11220.184543019654,0.06107924294350139,3.8155350449222985e+24
11220.184543019654,0.06250672657404571,3.6753829489121733e+24
11220.184543019654,0.06396757193956369,3.510894910931353e+24
11220.184543019654,0.06546255873751498,3.3466745426353455e+24
11220.184543019654,0.0669924848876768,3.190082053688213e+24
11220.184543019654,0.06855816695801788,3.0338237107540246e+24
11220.184543019654,0.07016044060052556,2.880118475884928e+24
11220.184543019654,0.07180016099721856,2.727504325281912e+24
11220.184543019654,0.07347820331658365,2.5776483257352676e+24
11220.184543019654,0.07519546318067945,2.421899329633451e+24
11220.184543019654,0.07695285714315717,2.273822962514017e+24
11220.184543019654,0.07875132317845304,2.13676476351933e+24
11220.184543019654,0.0805918211824138,2.0034109784401412e+24
11220.184543019654,0.08247533348462205,1.8738554486111772e+24
11220.184543019654,0.08440286537269544,1.734988683582544e+24
11220.184543019654,0.08637544562883921,1.6150616421824545e+24
11220.184543019654,0.08839412707893828,1.486892900525801e+24
11220.184543019654,0.09045998715448239,1.376883683058271e+24
11220.184543019654,0.0925741284676241,1.2603241919204342e+24
11220.184543019654,0.09473767939967605,1.1601820551923816e+24
11220.184543019654,0.0969517947033626,1.0554412028658463e+24
11220.184543019654,0.09921765611914607,9.568029023782509e+23
11220.184543019654,0.10153647300595764,8.723917868246079e+23
11220.184543019654,0.1039094829866688,7.85272224211437e+23
11220.184543019654,0.10633795260864823,7.041620556092667e+23
11220.184543019654,0.10882317801975648,6.349099110590999e+23
11220.184543019654,0.11136648566013933,5.6474245430093855e+23
11220.184543019654,0.11396923297018949,5.0010432653484694e+23
11220.184543019654,0.1166328091150531,4.407544418938677e+23
11220.184543019654,0.11935863572606964,3.9054023272920856e+23
11220.184543019654,0.12214816765953963,3.408451217272671e+23
11220.184543019654,0.1250028937732255,2.958629140352092e+23
11220.184543019654,0.12792433772100018,2.5534959016934536e+23
11220.184543019654,0.13091405876606726,2.2146282742833058e+23
11220.184543019654,0.1339736526131872,1.8883809485752656e+23
11220.184543019654,0.1371047522603531,1.5994782838888657e+23
11220.184543019654,0.14030902887037144,1.3606879730157134e+23
11220.184543019654,0.14358819266281228,1.1385296251233431e+23
11220.184543019654,0.14694399382680523,9.525603139087636e+22
11220.184543019654,0.15037822345516852,7.922634201629392e+22
11220.184543019654,0.1538927145003695,6.5338592241834976e+22
11220.184543019654,0.1574893427528268,5.342027796622282e+22
11220.184543019654,0.16117002784207715,4.325215305482049e+22
11220.184543019654,0.16493673426133898,3.4669592029412282e+22
11220.184543019654,0.16879147241602255,2.7877869801527136e+22
11220.184543019654,0.17273629969674417,2.217385882914237e+22
11220.184543019654,0.1767733215774179,1.7434010802858821e+22
11220.184543019654,0.18090469273901089,1.3528901681168834e+22
11220.184543019654,0.18513261821956178,1.045201796338406e+22
11220.184543019654,0.18945935459107663,7.998113132548514e+21
11220.184543019654,0.19388721116392943,6.067149688158436e+21
11220.184543019654,0.19841855121941135,4.553530306082698e+21
11220.184543019654,0.20305579327108564,3.385969292128893e+21
11220.184543019654,0.20780141235562127,2.494295205699542e+21
11220.184543019654,0.21265794135379548,1.8153516246865837e+21
11220.184543019654,0.21762797234236878,1.3070395166575325e+21
11220.184543019654,0.22271415797755478,9.310457342205694e+20
11220.184543019654,0.22791921291082406,6.554024911530183e+20
11220.184543019654,0.2332459152377946,4.5611148483617646e+20
11220.184543019654,0.2386971079809867,3.136146640595882e+20
11220.184543019654,0.24427570060722983,2.1265497962329063e+20
11220.184543019654,0.2499846705805335,1.4240628276472032e+20
11220.184543019654,0.25582706495124985,9.413963883094765e+19
11220.184543019654,0.26180600198237697,6.1484563313918796e+19
11220.184543019654,0.2679246728138704,3.951471400724e+19
11220.184543019654,0.274186343165851,2.5023936242480316e+19
11220.184543019654,0.2805943550816193,1.5604244984973505e+19
11220.184543019654,0.2871521287114048,9.593235646505728e+18
11220.184543019654,0.2938631641378041,5.796474610134823e+18
11220.184543019654,0.30073104324388117,3.457995611450542e+18
11220.184543019654,0.3077594316249267,2.0210040403369062e+18
11220.184543019654,0.31495208054489715,1.166259296041814e+18
11220.184543019654,0.32231282893857965,6.600618802890149e+17
11220.184543019654,0.32984560546054553,3.660854386499786e+17
11220.184543019654,0.3375544305819939,2.0038449724510784e+17
11220.184543019654,0.3454434187365986,1.0727231879449238e+17
11220.184543019654,0.3535167805165065,5.616884302410152e+16
11220.184543019654,0.3617788249196573,2.886682766179116e+16
11220.184543019654,0.3702339616496276,1.451301831547737e+16
11220.184543019654,0.37888670346922226,7141077862740931.0
11220.184543019654,0.38774166860907366,3427054519004498.0
11220.184543019654,0.3968035832325307,1601393392751234.8
11220.184543019654,0.40607728395815557,732033833220638.2
11220.184543019654,0.41556772044117435,326190534387255.4
11220.184543019654,0.425279958015257,140926515910476.6
11220.184543019654,0.43521918039604046,59436354070792.11
11220.184543019654,0.4453906924478339,24175689711472.516
11220.184543019654,0.4557999230149874,9534929575631.283
11220.184543019654,0.46645242781942825,3643393837561.8833
11220.184543019654,0.4773538924259201,1333319931930.9397
11220.184543019654,0.48851013527662035,469689244815.2021
11220.184543019654,0.4999271107965595,159877547642.23294
11220.184543019654,0.5116109125716982,51412471905.351814
11220.184543019654,0.5235677766012589,15824793702.402006
11220.184543019654,0.5358040846260672,4615977183.325542
11220.184543019654,0.5483263675346814,1256231985.17737
11220.184543019654,0.5611413088491247,320782567.0853542
11220.184543019654,0.5742557482920839,75498956.0984569
11220.184543019654,0.5876766854374772,16380192.394048208
11220.184543019654,0.6014112834463382,3192711.996962581
11220.184543019654,0.6154668728900126,547701.0158524435
11220.184543019654,0.6298509556627058,81497.9482515735
11220.184543019654,0.6445712089854736,10137.554550585242
11220.184543019654,0.6596354895037839,987.1800096199729
11220.184543019654,0.6750518374808496,69.29973100365261
11220.184543019654,0.6908284810889596,3.1170818822142383
11220.184543019654,0.7069738408011039,0.07625865943911274
11220.184543019654,0.7234965338852364,0.0006448178229315578
11220.184543019654,0.74040537900357,1.6938982426821861e-06
11220.184543019654,0.7577094009193659,1.7087529977770568e-09
11220.184543019654,0.7754178353137223,4.819695090197034e-13
11220.184543019654,0.7935401337149376,2.6402849199165357e-17
11220.184543019654,0.8120859685430778,0.0
11220.184543019654,0.8310652382724405,0.0
11220.184543019654,0.8504880727146699,0.0
11220.184543019654,0.8703648384253451,0.0
11220.184543019654,0.890706144236924,0.0
11220.184543019654,0.9115228469210025,0.0
11220.184543019654,0.9328260569828969,0.0
11220.184543019654,0.9546271445916618,0.0
11220.184543019654,0.9769377456486917,0.0
11220.184543019654,0.9997697679981566,0.0
12589.254117941688,0.001,4.4497758934776846e+24
12589.254117941688,0.0010233710105389611,4.449782332143707e+24
12589.254117941688,0.0010472882252115343,4.449788770819265e+24
12589.254117941688,0.0010717644093602829,4.4497952095043604e+24
12589.254117941688,0.0010968126266667254,4.4498016481990135e+24
12589.254117941688,0.0011224462461238188,4.4498080869031955e+24
12589.254117941688,0.001148678949171396,4.449814525616912e+24
12589.254117941688,0.0011755247369983632,4.449820964340163e+24
12589.254117941688,0.0012029979380155601,4.449827403072964e+24
12589.254117941688,0.0012311132155032702,4.4498338418153e+24
12589.254117941688,0.0012598855754374512,4.449840280567182e+24
12589.254117941688,0.0012893303744988848,4.4498467193286136e+24
12589.254117941688,0.0013194633282695009,4.449853158099567e+24
12589.254117941688,0.0013503005196202598,4.4498595968800596e+24
12589.254117941688,0.0013818584072950693,4.4498660356700986e+24
12589.254117941688,0.0014141538346953146,4.4498724744696746e+24
12589.254117941688,0.001447204038869691,4.449878913278786e+24
12589.254117941688,0.0014810266597141413,4.4498853520974406e+24
12589.254117941688,0.001515639749386803,4.4498937730291776e+24
12589.254117941688,0.00155106178194299,4.4499046265015883e+24
12589.254117941688,0.0015873116631953592,4.4499154800028573e+24
12589.254117941688,0.0016244087408045138,4.449926333533005e+24
12589.254117941688,0.0016623728146054366,4.4499371870920196e+24
12589.254117941688,0.0017012241471752623,4.449948040679912e+24
12589.254117941688,0.0017321272387356903,4.449956498305901e+24
12589.254117941688,0.0017409834746480288,4.449958894296666e+24
12589.254117941688,0.0017532227982601889,4.449962185574965e+24
12589.254117941688,0.0017720060543953658,4.449967192165451e+24
12589.254117941688,0.0017816720177821846,4.4499697479422986e+24
12589.254117941688,0.0017887304608103713,4.449971605521488e+24
12589.254117941688,0.0018036216898880849,4.449975500539448e+24
12589.254117941688,0.0018168806778570679,4.4499789416546345e+24
12589.254117941688,0.0018233114932867441,4.4499806016167874e+24
12589.254117941688,0.0018286863361438464,4.4499819845198434e+24
12589.254117941688,0.0018391979655314158,4.449984677368703e+24
12589.254117941688,0.0018485574056996406,4.449987062132392e+24
12589.254117941688,0.0018568909491525872,4.449989175361373e+24
12589.254117941688,0.0018643110453585464,4.4499910489919475e+24
12589.254117941688,0.0018659241254121574,4.449991455320157e+24
12589.254117941688,0.0018709178180977256,4.449992710987639e+24
12589.254117941688,0.001876800416492084,4.449994185879169e+24
12589.254117941688,0.0018820382179475655,4.44999549522158e+24
12589.254117941688,0.0018867018992407426,4.449996657983035e+24
12589.254117941688,0.0018908543902026842,4.449997690877088e+24
12589.254117941688,0.001894551722868669,4.4499986086476977e+24
12589.254117941688,0.001897843787551831,4.449999424314692e+24
12589.254117941688,0.0019007750060428884,4.450000149385964e+24
12589.254117941688,0.001903384931019837,4.450000794041211e+24
12589.254117941688,0.0019057087797558082,4.450001367291817e+24
12589.254117941688,0.0019077779093267244,4.450001877119967e+24
12589.254117941688,0.0019095326578120666,4.450002309052391e+24
12589.254117941688,0.0019096202397310095,4.450002330600315e+24
12589.254117941688,0.0019112606306307682,4.4500027340062804e+24
12589.254117941688,0.001912721216798023,4.450003092903305e+24
12589.254117941688,0.0019140217067923832,4.450003412230726e+24
12589.254117941688,0.0019151796489003863,4.450003696373882e+24
12589.254117941688,0.001916210667924986,4.45000394922732e+24
12589.254117941688,0.0019171286760203295,4.450004174250797e+24
12589.254117941688,0.0019179460604167465,4.450004374518592e+24
12589.254117941688,0.0019186738505690278,4.4500045527630524e+24
12589.254117941688,0.0019193218669834341,4.450004711413087e+24
12589.254117941688,0.0019198988537316383,4.450004852628267e+24
12589.254117941688,0.0019204125964396965,4.450004978329035e+24
12589.254117941688,0.0019208700273441407,4.450005090223309e+24
12589.254117941688,0.001921277318832775,4.450005189830358e+24
12589.254117941688,0.0019216399667323872,4.450005278501611e+24
12589.254117941688,0.0019219628644672109,4.45000535743946e+24
12589.254117941688,0.0019222503690888176,4.4500054277136804e+24
12589.254117941688,0.0019225063600684076,4.45000549027623e+24
12589.254117941688,0.00192273429164483,4.4500055459742627e+24
12589.254117941688,0.0019229372394346843,4.450005595561594e+24
12589.254117941688,0.0019231179419334484,4.4500056397092337e+24
12589.254117941688,0.00192327883746763,4.450005679014304e+24
12589.254117941688,0.0019234220970965595,4.450005714008343e+24
12589.254117941688,0.0019235496539077872,4.4500057451644854e+24
12589.254117941688,0.0019236632291013865,4.4500057729038103e+24
12589.254117941688,0.0019237643552151309,4.4500057976012327e+24
12589.254117941688,0.0019238543968039404,4.4500058195904554e+24
12589.254117941688,0.0019239345688526347,4.450005839168548e+24
12589.254117941688,0.0019240059531704463,4.450005856599989e+24
12589.254117941688,0.0019240695129885176,4.4500058721202193e+24
12589.254117941688,0.001924126105957353,4.45000588593882e+24
12589.254117941688,0.0019241764957196085,4.45000589824242e+24
12589.254117941688,0.0019242213622143764,4.4500059091971156e+24
12589.254117941688,0.00192426131085201,4.4500059189508645e+24
12589.254117941688,0.0019242968806832837,4.4500059276353243e+24
12589.254117941688,0.0019243285516731302,4.450005935367727e+24
12589.254117941688,0.0019243567511770898,4.4500059422524686e+24
12589.254117941688,0.0019243818597078754,4.450005948382491e+24
12589.254117941688,0.0019244042160698565,4.4500059538405196e+24
12589.254117941688,0.0019244241219307488,4.4500059587002386e+24
12589.254117941688,0.0019244418458921962,4.4500059630272453e+24
12589.254117941688,0.0019244576271141743,4.450005966879927e+24
12589.254117941688,0.0019244716785421154,4.4500059703102804e+24
12589.254117941688,0.001924484189780311,4.450005973364592e+24
12589.254117941688,0.0019244953296503546,4.4500059760841445e+24
12589.254117941688,0.0019245052484691515,4.4500059785055633e+24
12589.254117941688,0.001924514080077235,4.450005980661562e+24
12589.254117941688,0.0019245219436447559,4.4500059825812237e+24
12589.254117941688,0.0019245289452795174,4.4500059842904677e+24
12589.254117941688,0.0019245351794587504,4.450005985812357e+24
12589.254117941688,0.0019245407303039499,4.4500059871674284e+24
12589.254117941688,0.0019245456727159792,4.4500059883739706e+24
12589.254117941688,0.0019245500733857486,4.4500059894482493e+24
12589.254117941688,0.0019245539916941182,4.450005990404764e+24
12589.254117941688,0.0019245574805131576,4.4500059912564504e+24
12589.254117941688,0.001924560586919582,4.4500059920147924e+24
12589.254117941688,0.0019245633528299842,4.450005992689991e+24
12589.254117941688,0.001924565815566442,4.4500059932911826e+24
12589.254117941688,0.001924568008360125,4.45000599382647e+24
12589.254117941688,0.0019245699607997064,4.4500059943031005e+24
12589.254117941688,0.0019245716992306167,4.4500059947274777e+24
12589.254117941688,0.00192457324711054,4.450005995105333e+24
12589.254117941688,0.0019245746253259428,4.4500059954417817e+24
12589.254117941688,0.0019245758524739066,4.4500059957413466e+24
12589.254117941688,0.0019245769451130706,4.45000599600807e+24
12589.254117941688,0.0019245779179870664,4.450005996245555e+24
12589.254117941688,0.0019245787842234617,4.4500059964570223e+24
12589.254117941688,0.001924579555510901,4.4500059966453126e+24
12589.254117941688,0.0019245802422568257,4.4500059968129414e+24
12589.254117941688,0.0019245808537279075,4.450005996962217e+24
12589.254117941688,0.00192458139817509,4.450005997095116e+24
12589.254117941688,0.0019245818829449236,4.450005997213458e+24
12589.254117941688,0.0019245823145786966,4.4500059973188333e+24
12589.254117941688,0.0019245826989007005,4.450005997412659e+24
12589.254117941688,0.001924583041096822,4.4500059974961897e+24
12589.254117941688,0.0019245833457845161,4.450005997570564e+24
12589.254117941688,0.0019245836170751164,4.4500059976367865e+24
12589.254117941688,0.001924583858629308,4.450005997695753e+24
12589.254117941688,0.001924584073706526,4.450005997748265e+24
12589.254117941688,0.0019245842652089353,4.4500059977950147e+24
12589.254117941688,0.0019245844357205918,4.4500059978366265e+24
12589.254117941688,0.0019245845875423117,4.450005997873691e+24
12589.254117941688,0.0019245847227227148,4.450005997906692e+24
12589.254117941688,0.0019245848430858717,4.450005997936072e+24
12589.254117941688,0.001924584950255914,4.45000599796223e+24
12589.254117941688,0.0019245850456789506,4.4500059979855287e+24
12589.254117941688,0.0019245851306425822,4.4500059980062804e+24
12589.254117941688,0.0019245852062932728,4.450005998024736e+24
12589.254117941688,0.001924585273651823,4.450005998041187e+24
12589.254117941688,0.001924585333627141,4.4500059980558164e+24
12589.254117941688,0.00192458538702851,4.450005998068862e+24
12589.254117941688,0.001924585434576507,4.450005998080475e+24
12589.254117941688,0.0019245854769127247,4.450005998090796e+24
12589.254117941688,0.0019245855146084317,4.450005998100004e+24
12589.254117941688,0.0019245855481722777,4.45000599810819e+24
12589.254117941688,0.0019245855780571602,4.4500059981154955e+24
12589.254117941688,0.0019245856046663339,4.45000599812198e+24
12589.254117941688,0.0019245856283588516,4.450005998127769e+24
12589.254117941688,0.0019245858208174337,4.450005998174754e+24
12589.254117941688,0.001924586013276016,4.4500059982217304e+24
12589.254117941688,0.0019245860369685338,4.450005998227511e+24
12589.254117941688,0.001924586063577707,4.450005998234017e+24
12589.254117941688,0.0019245860934625893,4.450005998241306e+24
12589.254117941688,0.0019245861270264354,4.4500059982495033e+24
12589.254117941688,0.0019245861647221422,4.450005998258694e+24
12589.254117941688,0.0019245862070583603,4.4500059982690395e+24
12589.254117941688,0.0019245862546063569,4.45000599828065e+24
12589.254117941688,0.0019245863080077266,4.450005998293681e+24
12589.254117941688,0.0019245863679830447,4.4500059983083325e+24
12589.254117941688,0.0019245864353415946,4.450005998324763e+24
12589.254117941688,0.0019245865109922854,4.4500059983432324e+24
12589.254117941688,0.0019245865959559164,4.4500059983639604e+24
12589.254117941688,0.0019245866913789535,4.4500059983872585e+24
12589.254117941688,0.0019245867985489956,4.45000599841342e+24
12589.254117941688,0.0019245869189121526,4.4500059984428257e+24
12589.254117941688,0.0019245870540925557,4.450005998475805e+24
12589.254117941688,0.0019245872059142754,4.450005998512874e+24
12589.254117941688,0.001924587376425932,4.450005998554497e+24
12589.254117941688,0.0019245875679283415,4.4500059986012493e+24
12589.254117941688,0.0019245877830055594,4.450005998653747e+24
12589.254117941688,0.0019245880245597506,4.450005998712707e+24
12589.254117941688,0.001924588295850351,4.450005998778932e+24
12589.254117941688,0.0019245886005380454,4.4500059988533215e+24
12589.254117941688,0.0019245889427341666,4.4500059989368527e+24
12589.254117941688,0.0019245893270561708,4.4500059990306677e+24
12589.254117941688,0.0019245897586899438,4.450005999136035e+24
12589.254117941688,0.0019245902434597772,4.4500059992543807e+24
12589.254117941688,0.0019245907879069598,4.4500059993872874e+24
12589.254117941688,0.0019245913993780415,4.4500059995365515e+24
12589.254117941688,0.001924592086123966,4.450005999704184e+24
12589.254117941688,0.001924592857411406,4.450005999892478e+24
12589.254117941688,0.001924593723647801,4.450006000103936e+24
12589.254117941688,0.0019245946965217966,4.4500060003414267e+24
12589.254117941688,0.0019245957891609604,4.4500060006081496e+24
12589.254117941688,0.0019245970163089244,4.450006000907713e+24
12589.254117941688,0.0019245983945243273,4.4500060012441446e+24
12589.254117941688,0.0019245999424042503,4.4500060016220077e+24
12589.254117941688,0.0019246016808351608,4.450006002046375e+24
12589.254117941688,0.0019246036332747425,4.450006002522997e+24
12589.254117941688,0.0019246058260684255,4.450006003058268e+24
12589.254117941688,0.001924608288804883,4.4500060036594565e+24
12589.254117941688,0.0019246110547152852,4.450006004334641e+24
12589.254117941688,0.0019246141611217093,4.450006005092947e+24
12589.254117941688,0.001924617649940749,4.4500060059446056e+24
12589.254117941688,0.0019246215682491186,4.450006006901102e+24
12589.254117941688,0.0019246259689188884,4.4500060079753424e+24
12589.254117941688,0.0019246309113309173,4.450006009181826e+24
12589.254117941688,0.0019246364621761168,4.4500060105368217e+24
12589.254117941688,0.0019246426963553502,4.4500060120586295e+24
12589.254117941688,0.0019246496979901115,4.450006013767755e+24
12589.254117941688,0.0019246575615576324,4.4500060156872933e+24
12589.254117941688,0.0019246663931657155,4.4500060178431334e+24
12589.254117941688,0.0019246763119845126,4.450006020264332e+24
12589.254117941688,0.0019246874518545562,4.450006022983593e+24
